DATE,SITE,SP_CODE,COUNT,SCIENTIFIC_NAME
6/24/08,AQUE,MAPY,8,Macrocystis pyrifera
6/24/08,AQUE,MAPY,4,Macrocystis pyrifera
6/24/08,AQUE,MAPY,4,Macrocystis pyrifera
6/24/08,AQUE,MAPY,3,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/24/08,AQUE,MAPY,9,Macrocystis pyrifera
6/24/08,AQUE,MAPY,6,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,10,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,4,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/24/08,AQUE,MAPY,9,Macrocystis pyrifera
6/24/08,AQUE,MAPY,17,Macrocystis pyrifera
6/24/08,AQUE,MAPY,11,Macrocystis pyrifera
6/24/08,AQUE,MAPY,6,Macrocystis pyrifera
6/24/08,AQUE,MAPY,14,Macrocystis pyrifera
6/24/08,AQUE,MAPY,3,Macrocystis pyrifera
6/24/08,AQUE,MAPY,3,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,3,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,3,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/24/08,AQUE,MAPY,6,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,8,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,4,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/24/08,AQUE,MAPY,4,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,7,Macrocystis pyrifera
6/24/08,AQUE,MAPY,3,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,6,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,4,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,2,Macrocystis pyrifera
6/24/08,AQUE,MAPY,4,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/24/08,AQUE,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,0,Macrocystis pyrifera
6/23/08,CARP,MAPY,0,Macrocystis pyrifera
6/23/08,CARP,MAPY,0,Macrocystis pyrifera
6/23/08,CARP,MAPY,0,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,4,Macrocystis pyrifera
6/23/08,CARP,MAPY,3,Macrocystis pyrifera
6/23/08,CARP,MAPY,6,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,6,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,3,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,6,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,4,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,3,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/23/08,CARP,MAPY,1,Macrocystis pyrifera
6/23/08,CARP,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,67,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,5,Macrocystis pyrifera
6/26/08,MOHK,MAPY,31,Macrocystis pyrifera
6/26/08,MOHK,MAPY,58,Macrocystis pyrifera
6/26/08,MOHK,MAPY,24,Macrocystis pyrifera
6/26/08,MOHK,MAPY,32,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,109,Macrocystis pyrifera
6/26/08,MOHK,MAPY,8,Macrocystis pyrifera
6/26/08,MOHK,MAPY,4,Macrocystis pyrifera
6/26/08,MOHK,MAPY,8,Macrocystis pyrifera
6/26/08,MOHK,MAPY,4,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,6,Macrocystis pyrifera
6/26/08,MOHK,MAPY,12,Macrocystis pyrifera
6/26/08,MOHK,MAPY,12,Macrocystis pyrifera
6/26/08,MOHK,MAPY,20,Macrocystis pyrifera
6/26/08,MOHK,MAPY,4,Macrocystis pyrifera
6/26/08,MOHK,MAPY,8,Macrocystis pyrifera
6/26/08,MOHK,MAPY,4,Macrocystis pyrifera
6/26/08,MOHK,MAPY,3,Macrocystis pyrifera
6/26/08,MOHK,MAPY,9,Macrocystis pyrifera
6/26/08,MOHK,MAPY,6,Macrocystis pyrifera
6/26/08,MOHK,MAPY,3,Macrocystis pyrifera
6/26/08,MOHK,MAPY,5,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,4,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,4,Macrocystis pyrifera
6/26/08,MOHK,MAPY,6,Macrocystis pyrifera
6/26/08,MOHK,MAPY,7,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,6,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,3,Macrocystis pyrifera
6/26/08,MOHK,MAPY,4,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,4,Macrocystis pyrifera
6/26/08,MOHK,MAPY,4,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,1,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/26/08,MOHK,MAPY,2,Macrocystis pyrifera
6/19/08,NAPL,MAPY,0,Macrocystis pyrifera
6/19/08,NAPL,MAPY,0,Macrocystis pyrifera
6/19/08,NAPL,MAPY,0,Macrocystis pyrifera
6/19/08,NAPL,MAPY,0,Macrocystis pyrifera
6/19/08,NAPL,MAPY,0,Macrocystis pyrifera
6/19/08,NAPL,MAPY,7,Macrocystis pyrifera
6/19/08,NAPL,MAPY,0,Macrocystis pyrifera
6/19/08,NAPL,MAPY,7,Macrocystis pyrifera
6/19/08,NAPL,MAPY,3,Macrocystis pyrifera
6/19/08,NAPL,MAPY,9,Macrocystis pyrifera
6/19/08,NAPL,MAPY,1,Macrocystis pyrifera
6/19/08,NAPL,MAPY,13,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,46,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,19,Macrocystis pyrifera
8/12/08,AQUE,MAPY,10,Macrocystis pyrifera
8/12/08,AQUE,MAPY,22,Macrocystis pyrifera
8/12/08,AQUE,MAPY,24,Macrocystis pyrifera
8/12/08,AQUE,MAPY,16,Macrocystis pyrifera
8/12/08,AQUE,MAPY,26,Macrocystis pyrifera
8/12/08,AQUE,MAPY,8,Macrocystis pyrifera
8/12/08,AQUE,MAPY,81,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,7,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,1,Macrocystis pyrifera
8/12/08,AQUE,MAPY,5,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,7,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,7,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,21,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,7,Macrocystis pyrifera
8/12/08,AQUE,MAPY,8,Macrocystis pyrifera
8/12/08,AQUE,MAPY,3,Macrocystis pyrifera
8/12/08,AQUE,MAPY,5,Macrocystis pyrifera
8/12/08,AQUE,MAPY,14,Macrocystis pyrifera
8/12/08,AQUE,MAPY,11,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,10,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,13,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,5,Macrocystis pyrifera
8/12/08,AQUE,MAPY,8,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,8,Macrocystis pyrifera
8/12/08,AQUE,MAPY,8,Macrocystis pyrifera
8/12/08,AQUE,MAPY,8,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,15,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,12,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,5,Macrocystis pyrifera
8/12/08,AQUE,MAPY,3,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,6,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,9,Macrocystis pyrifera
8/12/08,AQUE,MAPY,11,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,14,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,5,Macrocystis pyrifera
8/12/08,AQUE,MAPY,5,Macrocystis pyrifera
8/12/08,AQUE,MAPY,3,Macrocystis pyrifera
8/12/08,AQUE,MAPY,3,Macrocystis pyrifera
8/12/08,AQUE,MAPY,3,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,4,Macrocystis pyrifera
8/12/08,AQUE,MAPY,24,Macrocystis pyrifera
8/12/08,AQUE,MAPY,2,Macrocystis pyrifera
8/12/08,AQUE,MAPY,7,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,5,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,0,Macrocystis pyrifera
8/11/08,CARP,MAPY,0,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,7,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,9,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,7,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,7,Macrocystis pyrifera
8/11/08,CARP,MAPY,16,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,14,Macrocystis pyrifera
8/11/08,CARP,MAPY,5,Macrocystis pyrifera
8/11/08,CARP,MAPY,7,Macrocystis pyrifera
8/11/08,CARP,MAPY,9,Macrocystis pyrifera
8/11/08,CARP,MAPY,8,Macrocystis pyrifera
8/11/08,CARP,MAPY,5,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,5,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,5,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,5,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,7,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,5,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,8,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,14,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,9,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,8,Macrocystis pyrifera
8/11/08,CARP,MAPY,4,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,2,Macrocystis pyrifera
8/11/08,CARP,MAPY,1,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/11/08,CARP,MAPY,19,Macrocystis pyrifera
8/11/08,CARP,MAPY,3,Macrocystis pyrifera
8/11/08,CARP,MAPY,5,Macrocystis pyrifera
8/11/08,CARP,MAPY,6,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,7,Macrocystis pyrifera
8/28/08,MOHK,MAPY,3,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,2,Macrocystis pyrifera
8/28/08,MOHK,MAPY,1,Macrocystis pyrifera
